"","transactionId","fromCustomerId","fromAccountNo","toCustomerId","toAccountNo","transactionSource","debitCreditIndicator","amount","timeOfTransaction","date","status","chequeId","wireId","onlineId","branchCode","description","tran_cluster"
"41",1733730,627,48093,646,42914,"Cash","credit",226,"01:37:57",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"42",1274624,627,48093,646,42914,"Cash","credit",691,"02:04:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"43",5721547,627,48093,646,42914,"Cash","credit",474,"01:56:00",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"44",9400120,627,48093,646,42914,"Cash","credit",796,"00:29:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"45",498430,627,48093,646,42914,"Cash","credit",950,"03:10:53",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"46",3867265,627,48093,646,42914,"Cash","credit",135,"02:26:50",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"47",8414967,627,48093,646,42914,"Cash","credit",562,"00:39:24",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"48",8281047,627,48093,646,42914,"Cash","credit",865,"00:22:20",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"49",3465092,627,48093,646,42914,"Cash","credit",237,"01:34:46",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"50",497151,627,48093,646,42914,"Cash","credit",898,"01:53:05",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"51",12416,627,48093,646,42914,"Cash","credit",601,"03:58:23",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"52",1377139,627,48093,646,42914,"Cash","credit",269,"01:15:27",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"53",6502998,627,48093,646,42914,"Cash","credit",19,"01:38:54",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"54",1546659,627,48093,646,42914,"Cash","credit",643,"00:19:50",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"55",5668744,627,48093,646,42914,"Cash","credit",567,"01:36:51",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"56",1129845,627,48093,646,42914,"Cash","credit",962,"01:41:38",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"57",1371410,627,48093,646,42914,"Cash","credit",479,"03:07:26",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"58",3415898,627,48093,646,42914,"Cash","credit",549,"00:59:54",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"59",6926564,627,48093,646,42914,"Cash","credit",578,"01:08:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"60",2148401,627,48093,646,42914,"Cash","credit",398,"02:16:25",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"61",7030120,627,48093,646,42914,"Cash","credit",528,"01:32:12",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"62",1860686,627,48093,646,42914,"Cash","credit",419,"02:49:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"63",5508273,627,48093,646,42914,"Cash","credit",265,"00:51:19",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"64",6213668,627,48093,646,42914,"Cash","credit",648,"00:32:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"65",3416212,627,48093,646,42914,"Cash","credit",580,"03:39:07",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"66",8631413,627,48093,646,42914,"Cash","credit",359,"03:39:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"67",5078403,627,48093,646,42914,"Cash","credit",404,"01:19:57",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"68",9466403,627,48093,646,42914,"Cash","credit",868,"01:46:21",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"69",9757225,627,48093,646,42914,"Cash","credit",999,"01:17:15",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"70",2049325,627,48093,646,42914,"Cash","credit",729,"00:54:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"71",6955660,627,48093,646,42914,"Cash","credit",432,"00:44:59",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"72",9145476,627,48093,646,42914,"Cash","credit",128,"01:00:57",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"73",7973409,627,48093,646,42914,"Cash","credit",557,"02:13:03",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"74",4346421,627,48093,646,42914,"Cash","credit",303,"00:15:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"75",7052280,627,48093,646,42914,"Cash","credit",790,"03:15:54",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"76",7539451,627,48093,646,42914,"Cash","credit",857,"00:51:19",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"77",8603612,627,48093,646,42914,"Cash","credit",109,"01:20:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"78",8754688,627,48093,646,42914,"Cash","credit",299,"03:02:22",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"79",6175534,627,48093,646,42914,"Cash","credit",114,"02:48:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"80",9139195,627,48093,646,42914,"Cash","credit",678,"02:12:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"81",3712413,627,48093,646,42914,"Cash","credit",256,"01:34:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"82",3842497,627,48093,646,42914,"Cash","credit",393,"00:11:33",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"83",6563398,627,48093,646,42914,"Cash","credit",910,"01:53:01",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"84",3148784,627,48093,646,42914,"Cash","credit",393,"01:45:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"85",8651482,627,48093,646,42914,"Cash","credit",481,"03:34:16",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"86",5785560,627,48093,646,42914,"Cash","credit",582,"02:38:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"87",1776254,627,48093,646,42914,"Cash","credit",38,"03:47:41",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"88",4010833,627,48093,646,42914,"Cash","credit",734,"03:57:52",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"89",3220086,627,48093,646,42914,"Cash","credit",155,"02:38:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"90",1427659,627,48093,646,42914,"Cash","credit",360,"03:43:43",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"91",7675081,627,48093,646,42914,"Cash","credit",811,"03:03:38",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"92",7347306,627,48093,646,42914,"Cash","credit",406,"03:56:47",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"93",211186,627,48093,646,42914,"Cash","credit",181,"00:43:48",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"94",2813643,627,48093,646,42914,"Cash","credit",25,"03:38:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"95",7111896,627,48093,646,42914,"Cash","credit",714,"00:07:12",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"96",3630505,627,48093,646,42914,"Cash","credit",442,"03:20:30",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"97",5924260,627,48093,646,42914,"Cash","credit",669,"03:29:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"98",9489957,627,48093,646,42914,"Cash","credit",659,"01:16:20",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"99",1635809,627,48093,646,42914,"Cash","credit",939,"01:50:48",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"100",139138,627,48093,646,42914,"Cash","credit",815,"01:06:18",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"101",1421578,627,48093,646,42914,"Cash","credit",195,"02:01:42",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"102",1725873,627,48093,646,42914,"Cash","credit",218,"03:25:52",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"103",9781326,627,48093,646,42914,"Cash","credit",414,"03:06:38",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"104",7102663,627,48093,646,42914,"Cash","credit",109,"01:08:26",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"105",2534254,627,48093,646,42914,"Cash","credit",937,"03:54:48",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"106",9109810,627,48093,646,42914,"Cash","credit",865,"00:33:13",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"107",8436405,627,48093,646,42914,"Cash","credit",703,"03:30:51",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"108",924832,627,48093,646,42914,"Cash","credit",824,"03:27:42",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"109",7295353,627,48093,646,42914,"Cash","credit",435,"00:04:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"110",1165980,627,48093,646,42914,"Cash","credit",858,"01:10:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"111",9944397,627,48093,646,42914,"Cash","credit",740,"02:38:40",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"112",6682710,627,48093,646,42914,"Cash","credit",176,"00:55:13",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"113",86926,627,48093,646,42914,"Cash","credit",880,"03:31:33",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"114",4617134,627,48093,646,42914,"Cash","credit",40,"01:45:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"115",2713764,627,48093,646,42914,"Cash","credit",1,"00:02:22",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"116",9902460,627,48093,646,42914,"Cash","credit",298,"00:12:19",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"117",725910,627,48093,646,42914,"Cash","credit",116,"00:51:22",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"118",9832655,627,48093,646,42914,"Cash","credit",689,"02:22:49",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"119",4760340,627,48093,646,42914,"Cash","credit",962,"00:17:52",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"120",4598168,627,48093,646,42914,"Cash","credit",254,"00:13:02",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"121",6454557,627,48093,646,42914,"Cash","credit",614,"03:56:48",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"122",2993838,627,48093,646,42914,"Cash","credit",215,"02:38:58",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"123",7360919,627,48093,646,42914,"Cash","credit",292,"01:11:35",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"124",9159044,627,48093,646,42914,"Cash","credit",106,"00:48:45",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"125",3343563,627,48093,646,42914,"Cash","credit",944,"02:16:06",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"126",8488423,627,48093,646,42914,"Cash","credit",454,"02:09:53",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"127",565925,627,48093,646,42914,"Cash","credit",419,"02:24:33",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"128",5659332,627,48093,646,42914,"Cash","credit",388,"00:07:32",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"129",9755199,627,48093,646,42914,"Cash","credit",214,"03:03:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"130",2341053,627,48093,646,42914,"Cash","credit",9,"00:25:49",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"131",2401871,627,48093,646,42914,"Cash","credit",413,"00:21:57",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"132",19161,627,48093,646,42914,"Cash","credit",684,"02:52:02",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"133",3226759,627,48093,646,42914,"Cash","credit",276,"03:43:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"134",9528386,627,48093,646,42914,"Cash","credit",895,"02:19:45",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"135",839690,627,48093,646,42914,"Cash","credit",106,"01:35:09",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"136",950667,627,48093,646,42914,"Cash","credit",699,"02:21:43",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"137",7571195,627,48093,646,42914,"Cash","credit",706,"01:29:07",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"138",5466353,627,48093,646,42914,"Cash","credit",155,"02:58:42",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"139",7476902,627,48093,646,42914,"Cash","credit",227,"02:46:12",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"140",5852858,627,48093,646,42914,"Cash","credit",760,"00:51:25",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"141",5530224,627,48093,646,42914,"Cash","credit",342,"01:09:03",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"142",1099305,627,48093,646,42914,"Cash","credit",638,"02:35:15",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"143",9946702,627,48093,646,42914,"Cash","credit",394,"02:11:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"144",9486628,627,48093,646,42914,"Cash","credit",837,"00:28:19",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"145",3620512,627,48093,646,42914,"Cash","credit",654,"00:59:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"146",5838849,627,48093,646,42914,"Cash","credit",629,"03:34:43",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"147",2164898,627,48093,646,42914,"Cash","credit",581,"02:46:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"148",3666955,627,48093,646,42914,"Cash","credit",262,"00:01:31",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"149",9790495,627,48093,646,42914,"Cash","credit",871,"03:16:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"150",5194419,627,48093,646,42914,"Cash","credit",807,"00:21:35",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"151",1106309,627,48093,646,42914,"Cash","credit",110,"02:57:09",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"152",8161143,627,48093,646,42914,"Cash","credit",0,"03:30:16",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"153",3727308,627,48093,646,42914,"Cash","credit",630,"02:14:23",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"154",2849409,627,48093,646,42914,"Cash","credit",337,"03:09:45",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"155",5575925,627,48093,646,42914,"Cash","credit",661,"01:56:25",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"156",4988870,627,48093,646,42914,"Cash","credit",417,"04:00:01",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"157",252442,627,48093,646,42914,"Cash","credit",989,"00:12:51",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"158",9707375,627,48093,646,42914,"Cash","credit",132,"02:03:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"159",6514030,627,48093,646,42914,"Cash","credit",274,"03:16:31",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"160",7303060,627,48093,646,42914,"Cash","credit",848,"02:55:45",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"161",4142890,627,48093,646,42914,"Cash","credit",343,"02:04:53",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"162",6064405,627,48093,646,42914,"Cash","credit",807,"00:44:35",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"163",583629,627,48093,646,42914,"Cash","credit",190,"01:56:14",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"164",6646767,627,48093,646,42914,"Cash","credit",34,"00:43:36",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"165",7077221,627,48093,646,42914,"Cash","credit",110,"00:41:58",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"166",142013,627,48093,646,42914,"Cash","credit",762,"00:35:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"167",4237301,627,48093,646,42914,"Cash","credit",862,"00:29:41",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"168",2694513,627,48093,646,42914,"Cash","credit",468,"03:39:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"169",7192693,627,48093,646,42914,"Cash","credit",827,"00:18:00",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"170",1104166,627,48093,646,42914,"Cash","credit",981,"00:53:22",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"171",4671322,627,48093,646,42914,"Cash","credit",841,"02:40:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"172",2608739,627,48093,646,42914,"Cash","credit",485,"00:24:36",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"173",2048713,627,48093,646,42914,"Cash","credit",472,"01:38:08",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"174",7546952,627,48093,646,42914,"Cash","credit",559,"00:00:19",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"175",8575084,627,48093,646,42914,"Cash","credit",267,"00:06:23",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"176",4971879,627,48093,646,42914,"Cash","credit",482,"00:28:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"177",5532357,627,48093,646,42914,"Cash","credit",148,"01:41:18",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"178",1762851,627,48093,646,42914,"Cash","credit",585,"02:31:00",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"179",7880531,627,48093,646,42914,"Cash","credit",487,"00:32:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"180",725456,627,48093,646,42914,"Cash","credit",346,"00:41:36",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"181",5135009,627,48093,646,42914,"Cash","credit",323,"00:51:15",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"182",7698015,627,48093,646,42914,"Cash","credit",861,"01:29:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"183",7493268,627,48093,646,42914,"Cash","credit",716,"02:57:07",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"184",8367561,627,48093,646,42914,"Cash","credit",83,"03:37:20",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"185",7461787,627,48093,646,42914,"Cash","credit",348,"03:43:55",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"186",7848437,627,48093,646,42914,"Cash","credit",838,"00:05:17",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"187",4074947,627,48093,646,42914,"Cash","credit",574,"02:37:46",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"188",7075421,627,48093,646,42914,"Cash","credit",621,"03:56:11",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"189",4260708,627,48093,646,42914,"Cash","credit",683,"00:14:58",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"190",8550610,627,48093,646,42914,"Cash","credit",283,"00:14:22",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"191",3488426,627,48093,646,42914,"Cash","credit",180,"02:24:50",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"192",5058504,627,48093,646,42914,"Cash","credit",441,"03:41:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"193",7886312,627,48093,646,42914,"Cash","credit",887,"03:48:36",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"194",2409055,627,48093,646,42914,"Cash","credit",146,"03:03:32",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"195",9179548,627,48093,646,42914,"Cash","credit",489,"02:45:27",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"196",6014641,627,48093,646,42914,"Cash","credit",116,"01:48:00",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"197",5395025,627,48093,646,42914,"Cash","credit",766,"01:46:39",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"198",9312333,627,48093,646,42914,"Cash","credit",776,"00:14:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"199",5470919,627,48093,646,42914,"Cash","credit",686,"03:01:29",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"200",1877967,627,48093,646,42914,"Cash","credit",185,"03:25:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"201",27784,627,48093,646,42914,"Cash","credit",490,"03:32:49",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"202",3825908,627,48093,646,42914,"Cash","credit",761,"00:11:26",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"203",5221929,627,48093,646,42914,"Cash","credit",663,"01:55:21",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"204",6058172,627,48093,646,42914,"Cash","credit",166,"01:03:34",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"205",5903166,627,48093,646,42914,"Cash","credit",897,"00:16:54",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"206",2602321,627,48093,646,42914,"Cash","credit",65,"03:30:57",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"207",4528358,627,48093,646,42914,"Cash","credit",727,"03:40:35",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"208",2722249,627,48093,646,42914,"Cash","credit",488,"01:25:18",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"209",6196478,627,48093,646,42914,"Cash","credit",63,"03:52:06",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"210",6188859,627,48093,646,42914,"Cash","credit",718,"00:59:23",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"211",9974285,627,48093,646,42914,"Cash","credit",491,"03:59:15",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"212",6961169,627,48093,646,42914,"Cash","credit",451,"01:18:04",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"213",1726697,627,48093,646,42914,"Cash","credit",285,"02:22:35",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"214",9527217,627,48093,646,42914,"Cash","credit",117,"00:00:13",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"215",9270592,627,48093,646,42914,"Cash","credit",128,"00:25:18",2020-07-11,"Completed","",0,"","USA-WY83113","",1
"216",4484889,562,12709,597,69357,"Online","credit",468,"03:49:23",2020-07-11,"Completed","",0,"1694310","USA-ME4947","",1
"217",3019358,562,12709,597,69357,"Online","credit",178,"02:11:38",2020-07-11,"Completed","",0,"1479577","USA-ME4947","",1
"218",2782780,562,12709,597,69357,"Online","credit",861,"01:22:41",2020-07-11,"Completed","",0,"4107783","USA-ME4947","",1
"219",2669567,562,12709,597,69357,"Online","credit",68,"02:29:30",2020-07-11,"Completed","",0,"311131","USA-ME4947","",1
"220",8336260,562,12709,597,69357,"Online","credit",125,"01:15:18",2020-07-11,"Completed","",0,"6793028","USA-ME4947","",1
"221",1837298,562,12709,597,69357,"Online","credit",757,"00:26:36",2020-07-11,"Completed","",0,"7338655","USA-ME4947","",1
"222",7909880,562,12709,597,69357,"Online","credit",985,"02:03:56",2020-07-11,"Completed","",0,"9152812","USA-ME4947","",1
